timestamp_minute,road_id,vehicle_count,avg_speed_kmph,road_length_km,engine_load_factor,estimated_fuel_L,carbon_emission_gps
4,35730,0,37.55,1.707,0.84,0.0,0.0
0,35731,9,39.09,0.136,0.93,0.0029,0.11
1,35731,7,53.46,0.248,0.73,0.0024,0.09
2,35731,2,37.71,0.516,0.77,0.0021,0.08
3,35731,3,38.5,0.323,1.24,0.0031,0.12
4,35731,4,51.82,0.882,1.2,0.0081,0.31
0,35732,8,32.61,1.293,0.75,0.0238,0.92
1,35732,2,48.59,0.403,1.3,0.0022,0.08
2,35732,2,39.95,1.687,1.15,0.0097,0.37
3,35732,5,21.61,0.526,0.75,0.0091,0.35
4,35732,10,51.02,1.583,0.89,0.0276,1.06
0,35733,7,32.44,1.374,0.84,0.0248,0.95
1,35733,6,49.43,1.754,0.91,0.0193,0.74
2,35733,4,46.02,1.996,1.1,0.0191,0.73
3,35733,1,46.61,0.25,1.14,0.0006,0.02
4,35733,8,32.13,0.649,0.93,0.015,0.58
0,35734,5,53.17,1.818,1.01,0.0174,0.67
1,35734,2,32.91,1.077,0.7,0.0046,0.18
2,35734,3,38.44,0.752,1.02,0.006,0.23
3,35734,8,21.59,1.891,1.28,0.0896,3.45
4,35734,9,32.87,1.211,0.74,0.0247,0.95
0,35735,3,50.65,0.53,1.18,0.0037,0.14
1,35735,5,37.75,1.827,1.2,0.0291,1.12
2,35735,7,42.52,0.459,1.0,0.0076,0.29
3,35735,4,45.19,1.055,0.74,0.0069,0.27
4,35735,1,48.05,1.231,1.09,0.0028,0.11
0,35736,3,42.35,0.872,1.07,0.0066,0.25
1,35736,4,54.68,1.381,0.99,0.01,0.39
2,35736,3,30.1,1.854,0.71,0.0131,0.5
3,35736,10,34.88,1.988,1.18,0.0673,2.59
4,35736,2,49.48,0.856,0.98,0.0034,0.13
0,35737,4,37.12,1.026,0.9,0.0099,0.38
1,35737,4,17.65,0.455,0.92,0.0095,0.37
2,35737,4,43.0,0.365,0.82,0.0028,0.11
3,35737,6,29.99,1.168,1.22,0.0286,1.1
4,35737,4,52.01,1.468,0.8,0.009,0.35
0,35738,3,41.87,0.359,0.8,0.0021,0.08
1,35738,3,42.63,0.499,1.09,0.0038,0.15
2,35738,6,40.26,1.081,0.78,0.0126,0.48
3,35738,3,20.97,0.931,1.23,0.0164,0.63
4,35738,3,32.86,0.164,0.71,0.0011,0.04
0,35739,2,36.17,1.605,1.28,0.0114,0.44
1,35739,8,31.61,0.606,1.02,0.0157,0.6
2,35739,7,32.21,1.348,0.99,0.0289,1.11
3,35739,4,62.38,1.643,0.81,0.0085,0.33
4,35739,8,28.96,0.6,1.06,0.0176,0.68
0,35740,7,33.65,0.548,1.04,0.0119,0.46
1,35740,6,34.76,1.726,0.76,0.0225,0.87
2,35740,6,38.54,1.884,1.21,0.0356,1.37
3,35740,5,41.54,0.392,0.8,0.0038,0.14
4,35740,7,30.45,1.0,1.27,0.0291,1.12
0,35741,2,47.87,1.403,0.81,0.0047,0.18
1,35741,4,26.03,1.282,0.86,0.0169,0.65
2,35741,4,32.59,1.31,0.98,0.0157,0.61
3,35741,6,33.78,0.682,1.04,0.0125,0.48
4,35741,3,37.73,0.958,1.25,0.0095,0.37
0,35742,8,56.81,1.254,1.1,0.0194,0.75
1,35742,5,31.73,0.525,1.16,0.0096,0.37
2,35742,2,35.25,0.538,0.76,0.0023,0.09
3,35742,2,45.01,1.525,0.91,0.0062,0.24
4,35742,5,36.55,1.414,0.92,0.0179,0.69
0,35743,5,26.7,1.822,1.14,0.0388,1.49
1,35743,2,35.21,1.331,1.23,0.0093,0.36
2,35743,3,22.92,1.567,1.06,0.0218,0.84
3,35743,8,41.87,1.212,0.78,0.0181,0.7
4,35743,3,40.52,1.598,0.91,0.0108,0.42
0,35744,2,38.04,1.441,1.15,0.0087,0.34
1,35744,5,25.26,0.918,1.09,0.0199,0.77
2,35744,6,17.99,1.307,1.17,0.0511,1.97
3,35744,7,46.58,1.353,1.03,0.0209,0.8
4,35744,4,37.82,1.73,1.17,0.0214,0.82
0,35745,5,33.03,1.117,1.23,0.0208,0.8
1,35745,7,55.15,1.866,0.7,0.0166,0.64
2,35745,4,29.1,0.22,0.8,0.0024,0.09
3,35745,8,24.6,0.386,1.04,0.013,0.5
4,35745,9,36.41,1.037,1.18,0.0302,1.16
0,35746,3,32.04,0.616,0.81,0.0047,0.18
1,35746,5,24.11,0.825,1.0,0.0171,0.66
2,35746,3,40.37,1.203,1.14,0.0102,0.39
3,35746,6,57.33,0.155,0.97,0.0016,0.06
4,35746,10,30.41,0.858,0.82,0.0233,0.9
0,35747,2,49.61,1.254,0.85,0.0043,0.17
1,35747,5,42.87,1.918,0.93,0.0207,0.8
2,35747,6,53.04,0.576,0.97,0.0063,0.24
3,35747,6,34.67,0.284,1.15,0.0057,0.22
4,35747,9,61.43,0.631,1.21,0.0111,0.43
0,35748,5,33.29,0.156,0.97,0.0023,0.09
1,35748,0,37.6,1.561,0.99,0.0,0.0
2,35748,9,39.14,0.965,0.92,0.0204,0.78
3,35748,3,56.74,0.862,0.92,0.0042,0.16
4,35748,4,56.55,0.593,0.96,0.004,0.16
0,35749,5,36.34,0.585,1.05,0.0085,0.33
1,35749,3,48.97,0.185,1.07,0.0012,0.05
2,35749,4,41.79,0.411,1.05,0.0041,0.16
3,35749,1,54.93,0.381,1.15,0.0008,0.03
4,35749,3,43.99,1.157,1.0,0.0079,0.3
0,35750,5,42.35,0.456,1.05,0.0057,0.22
1,35750,2,37.96,1.126,1.29,0.0076,0.29
2,35750,3,43.38,0.347,0.91,0.0022,0.08
3,35750,3,32.47,1.88,1.17,0.0203,0.78
4,35750,1,46.93,1.307,0.73,0.002,0.08
0,35751,6,33.63,1.952,1.18,0.0411,1.58
1,35751,3,53.24,0.498,1.1,0.0031,0.12
2,35751,4,52.91,0.12,0.94,0.0009,0.03
3,35751,4,32.46,1.256,0.87,0.0135,0.52
4,35751,4,48.41,0.899,0.87,0.0065,0.25
0,35752,8,45.88,0.976,0.86,0.0146,0.56
1,35752,5,51.86,0.473,1.1,0.005,0.19
2,35752,4,31.53,0.329,0.9,0.0037,0.14
3,35752,7,30.08,1.944,1.01,0.0455,1.75
4,35752,6,47.86,1.396,1.29,0.0226,0.87
0,35753,4,44.93,1.063,0.73,0.0069,0.27
1,35753,5,40.79,1.689,0.95,0.0197,0.76
2,35753,5,57.91,1.341,1.1,0.0128,0.49
3,35753,8,47.44,1.593,0.9,0.0243,0.93
4,35753,5,42.84,0.274,1.07,0.0034,0.13
0,35754,5,54.91,0.278,1.16,0.0029,0.11
1,35754,6,40.07,1.626,0.77,0.0187,0.72
2,35754,4,31.57,1.684,0.72,0.0154,0.59
3,35754,9,57.91,0.283,0.96,0.0042,0.16
4,35754,6,45.0,0.609,1.23,0.01,0.38
0,35755,9,38.67,1.484,1.13,0.0389,1.5
1,35755,4,34.26,0.698,0.97,0.0079,0.3
2,35755,7,30.05,0.659,1.22,0.0187,0.72
3,35755,8,47.16,0.779,1.19,0.0157,0.61
4,35755,10,49.23,0.431,1.16,0.0102,0.39
0,35756,5,28.41,0.111,0.85,0.0017,0.06
1,35756,3,41.98,1.508,0.83,0.0089,0.34
2,35756,9,46.71,0.964,1.22,0.0226,0.87
3,35756,6,39.44,1.677,0.84,0.0214,0.82
4,35756,7,46.8,0.541,1.15,0.0094,0.36
0,35757,4,38.84,1.427,1.02,0.015,0.58
1,35757,9,37.6,0.316,0.95,0.0072,0.28
2,35757,4,21.35,0.257,0.85,0.0041,0.16
3,35757,7,53.2,1.306,1.02,0.0174,0.67
4,35757,5,48.23,0.103,1.09,0.0012,0.04
0,35758,4,49.7,1.52,1.17,0.0143,0.55
1,35758,4,40.15,1.591,1.3,0.0205,0.79
2,35758,6,43.59,1.21,0.85,0.0142,0.55
3,35758,0,25.58,0.158,0.92,0.0,0.0
4,35758,6,44.43,0.883,0.83,0.0099,0.38
0,35759,6,65.34,0.646,1.3,0.0077,0.3
1,35759,11,26.33,0.283,0.71,0.0084,0.33
2,35759,3,31.56,1.422,0.94,0.0128,0.49
3,35759,4,46.41,1.937,1.23,0.0206,0.79
4,35759,2,25.29,1.516,0.7,0.0084,0.32
0,35760,3,44.08,0.256,0.88,0.0015,0.06
1,35760,3,29.04,1.192,1.25,0.0154,0.59
2,35760,8,34.93,0.479,1.14,0.0125,0.48
3,35760,4,34.86,1.258,0.82,0.0118,0.45
4,35760,5,43.94,1.449,0.92,0.0153,0.59
0,35761,1,39.89,0.587,0.93,0.0014,0.05
1,35761,8,44.1,0.448,1.01,0.0082,0.31
2,35761,3,50.06,1.438,0.89,0.0076,0.29
3,35761,1,21.99,1.8,0.7,0.0057,0.22
4,35761,7,28.25,1.386,0.79,0.0271,1.04
0,35762,7,19.9,0.436,1.29,0.0198,0.76
1,35762,4,34.03,1.807,1.04,0.0221,0.85
2,35762,9,46.42,1.453,0.92,0.026,1.0
3,35762,8,41.68,0.431,1.11,0.0092,0.35
4,35762,5,33.81,1.329,0.94,0.0184,0.71
0,35763,5,39.46,1.364,1.12,0.0193,0.74
1,35763,4,27.25,1.268,0.87,0.0162,0.63
2,35763,5,47.32,0.97,1.22,0.0125,0.48
3,35763,6,33.59,1.589,1.18,0.0336,1.29
4,35763,5,42.53,1.476,1.17,0.0203,0.78
0,35764,6,21.21,1.254,0.72,0.0256,0.98
1,35764,6,43.7,1.016,0.7,0.0098,0.38
2,35764,7,43.85,1.225,1.1,0.0216,0.83
3,35764,7,39.18,0.2,0.94,0.0034,0.13
4,35764,4,34.03,0.796,1.27,0.0119,0.46
0,35765,9,11.26,0.152,0.76,0.0092,0.35
1,35765,6,43.65,0.976,1.0,0.0134,0.52
2,35765,5,21.97,0.202,0.73,0.0034,0.13
3,35765,5,47.93,1.709,1.24,0.0222,0.85
4,35765,4,23.32,0.777,1.23,0.0164,0.63
0,35766,6,26.2,1.365,0.92,0.0286,1.1
1,35766,9,34.26,1.862,1.1,0.054,2.08
2,35766,5,36.32,1.44,0.89,0.0176,0.68
3,35766,6,48.15,1.154,0.76,0.0109,0.42
4,35766,5,41.56,0.193,1.04,0.0024,0.09
0,35767,4,55.37,0.905,1.26,0.0082,0.32
1,35767,8,41.19,1.786,0.98,0.0339,1.31
2,35767,2,48.5,1.445,1.26,0.0075,0.29
3,35767,8,39.22,0.163,0.8,0.0027,0.1
4,35767,4,26.06,0.987,1.17,0.0177,0.68
0,35768,5,40.11,1.451,0.81,0.0146,0.56
1,35768,3,37.77,0.856,1.2,0.0081,0.31
2,35768,3,41.6,0.717,0.74,0.0038,0.15
3,35768,0,36.56,0.256,0.77,0.0,0.0
4,35768,3,45.27,0.652,0.96,0.0042,0.16
0,35769,6,38.92,1.064,0.94,0.0154,0.59
1,35769,4,25.67,0.894,1.23,0.0171,0.66
2,35769,4,31.63,1.457,1.05,0.0193,0.74
3,35769,4,48.12,0.531,1.2,0.0053,0.2
4,35769,4,37.45,0.424,0.82,0.0037,0.14
0,35770,4,35.28,1.948,0.95,0.0209,0.81
1,35770,3,34.61,0.607,1.05,0.0055,0.21
2,35770,5,33.8,1.595,0.8,0.0188,0.72
3,35770,4,45.18,0.874,0.94,0.0072,0.28
4,35770,7,32.97,1.147,1.28,0.0311,1.2
0,35771,9,22.58,1.316,1.25,0.0654,2.52
1,35771,5,34.22,0.445,1.08,0.007,0.27
2,35771,6,31.57,0.87,0.9,0.0149,0.57
3,35771,4,57.31,1.045,0.72,0.0053,0.2
4,35771,6,33.75,0.543,1.25,0.0121,0.47
0,35772,7,45.56,0.506,1.12,0.0087,0.34
1,35772,6,56.22,0.624,1.27,0.0084,0.32
2,35772,6,40.1,1.562,1.23,0.0288,1.11
3,35772,5,43.87,1.833,0.81,0.017,0.65
4,35772,5,43.26,1.028,1.12,0.0134,0.51
0,35773,9,41.86,1.373,0.98,0.0289,1.11
1,35773,9,38.16,0.886,0.71,0.0149,0.57
2,35773,6,51.04,0.573,1.27,0.0085,0.33
3,35773,3,41.42,1.976,0.97,0.0139,0.53
4,35773,7,43.05,1.883,1.2,0.0367,1.41
0,35774,5,51.2,0.918,1.03,0.0093,0.36
1,35774,2,33.15,1.012,0.81,0.0049,0.19
2,35774,4,58.4,0.301,1.17,0.0024,0.09
3,35774,6,48.82,0.465,1.08,0.0062,0.24
4,35774,6,13.73,0.368,1.0,0.0161,0.62
0,35775,4,39.12,0.842,1.19,0.0103,0.39
1,35775,7,45.05,0.312,0.93,0.0045,0.17
2,35775,5,51.85,1.479,0.75,0.0107,0.41
3,35775,6,44.33,1.288,0.88,0.0153,0.59
4,35775,3,38.92,0.314,1.11,0.0027,0.1
0,35776,8,30.01,1.262,1.15,0.0388,1.49
1,35776,5,40.8,0.504,1.01,0.0062,0.24
2,35776,3,29.16,0.654,0.76,0.0051,0.2
3,35776,5,45.21,0.202,1.13,0.0025,0.1
4,35776,6,28.04,1.05,1.17,0.0263,1.01
0,35777,4,36.84,0.335,0.99,0.0036,0.14
1,35777,7,30.0,1.325,0.86,0.0265,1.02
2,35777,5,44.83,1.131,0.84,0.0105,0.41
3,35777,6,34.06,1.999,0.71,0.025,0.96
4,35777,8,30.33,1.67,0.91,0.0403,1.55
0,35778,2,38.48,0.381,1.04,0.0021,0.08
1,35778,3,38.56,0.749,0.75,0.0044,0.17
2,35778,6,36.6,1.825,1.2,0.036,1.39
3,35778,6,42.47,1.399,0.86,0.0169,0.65
4,35778,6,37.65,0.42,1.08,0.0072,0.28
0,35779,6,17.41,1.981,1.13,0.0772,2.97
1,35779,9,38.44,1.426,1.04,0.0348,1.34
2,35779,5,20.9,0.15,1.23,0.0044,0.17
3,35779,6,21.51,0.84,0.96,0.0226,0.87
4,35779,4,38.66,0.342,1.26,0.0045,0.17
0,35780,5,64.92,0.571,0.95,0.0042,0.16
1,35780,8,39.9,1.135,1.23,0.0281,1.08
2,35780,5,39.26,1.693,1.22,0.0263,1.01
3,35780,3,49.38,1.98,0.97,0.0116,0.45
4,35780,7,47.87,1.671,0.84,0.0204,0.79
0,35781,2,62.89,0.659,1.15,0.0024,0.09
1,35781,5,28.88,0.385,0.96,0.0064,0.25
2,35781,2,30.13,0.217,1.17,0.0017,0.07
3,35781,1,48.69,1.463,0.88,0.0027,0.1
4,35781,3,24.23,1.744,0.87,0.0189,0.73
0,35782,2,25.25,1.479,1.16,0.0136,0.52
1,35782,4,42.13,0.695,1.3,0.0086,0.33
2,35782,8,30.16,0.84,0.75,0.0167,0.64
3,35782,9,29.5,0.256,1.14,0.0089,0.34
4,35782,5,40.24,0.745,1.02,0.0094,0.36
0,35783,4,49.27,0.32,1.2,0.0031,0.12
1,35783,8,47.42,0.85,1.12,0.0161,0.62
2,35783,8,49.87,0.393,0.76,0.0048,0.18
3,35783,5,34.87,0.318,0.78,0.0035,0.14
4,35783,5,40.44,1.633,0.95,0.0191,0.74
0,35784,4,29.71,1.943,1.26,0.033,1.27
1,35784,3,41.09,0.728,1.27,0.0068,0.26
2,35784,7,29.25,0.326,0.83,0.0065,0.25
3,35784,10,37.56,0.294,1.17,0.0092,0.35
4,35784,4,39.63,0.189,1.15,0.0022,0.08
0,35785,5,45.67,0.708,0.78,0.006,0.23
1,35785,9,40.92,1.383,0.72,0.022,0.85
2,35785,3,62.42,1.587,1.13,0.0086,0.33
3,35785,4,46.44,1.65,0.75,0.0106,0.41
4,35785,7,48.82,0.413,1.21,0.0072,0.28
0,35786,3,26.61,0.954,0.84,0.009,0.35
1,35786,2,31.95,0.917,0.84,0.0048,0.19
2,35786,3,46.92,1.408,0.85,0.0076,0.29
3,35786,4,35.89,1.419,0.71,0.0113,0.43
4,35786,4,41.83,1.155,0.81,0.0089,0.34
0,35787,7,41.5,1.198,1.05,0.0212,0.82
1,35787,6,29.44,0.448,0.89,0.0082,0.31
2,35787,11,36.63,1.076,1.14,0.0367,1.41
3,35787,5,29.14,0.626,1.24,0.0133,0.51
4,35787,5,45.95,0.525,1.06,0.0061,0.23
0,35788,9,54.71,1.949,0.73,0.0235,0.9
1,35788,2,20.59,0.892,0.74,0.0064,0.25
2,35788,3,38.99,0.881,0.97,0.0066,0.25
3,35788,7,56.17,1.363,1.29,0.0218,0.84
4,35788,3,35.32,1.668,1.02,0.0144,0.56
0,35789,7,48.4,1.883,1.18,0.0322,1.24
1,35789,5,43.49,0.589,1.17,0.0079,0.31
2,35789,2,67.79,0.318,1.22,0.0011,0.04
3,35789,2,34.87,1.73,0.72,0.0071,0.27
4,35789,14,44.09,0.972,1.27,0.0392,1.51
0,35790,3,23.45,0.411,1.02,0.0054,0.21
1,35790,4,45.58,0.851,0.88,0.0065,0.25
2,35790,3,33.85,0.151,1.14,0.0015,0.06
3,35790,2,52.08,0.73,1.14,0.0032,0.12
4,35790,5,59.19,0.142,1.13,0.0014,0.05
0,35791,6,31.25,0.971,1.24,0.0231,0.89
1,35791,6,22.12,1.071,0.88,0.0254,0.98
2,35791,3,32.72,1.346,1.22,0.015,0.58
3,35791,10,20.24,0.785,0.83,0.0323,1.24
4,35791,7,31.4,0.321,1.28,0.0091,0.35
0,35792,1,41.04,1.409,0.83,0.0028,0.11
1,35792,4,42.45,0.228,1.2,0.0026,0.1
2,35792,5,38.42,0.252,1.02,0.0034,0.13
3,35792,5,32.24,1.705,0.96,0.0253,0.97
4,35792,8,45.83,1.097,0.94,0.018,0.69
0,35793,2,50.66,1.318,1.08,0.0056,0.22
1,35793,3,27.76,0.523,1.11,0.0063,0.24
2,35793,4,32.72,0.82,0.81,0.0081,0.31
3,35793,10,41.9,0.458,1.27,0.0139,0.54
4,35793,4,30.32,0.293,1.25,0.0048,0.19
0,35794,5,54.55,1.143,0.98,0.0103,0.4
1,35794,3,31.46,0.746,1.27,0.009,0.35
2,35794,7,38.35,0.831,1.26,0.0192,0.74
3,35794,5,39.57,1.575,0.75,0.0149,0.57
4,35794,4,33.3,0.131,0.93,0.0015,0.06
0,35795,6,55.78,1.401,0.74,0.0112,0.43
1,35795,3,36.8,1.424,1.01,0.0118,0.45
2,35795,4,31.68,1.599,0.79,0.016,0.61
3,35795,6,36.1,1.344,0.91,0.0202,0.78
4,35795,8,38.29,1.706,0.99,0.0352,1.36
0,35796,4,34.79,0.258,1.01,0.003,0.12
1,35796,3,44.21,1.956,0.72,0.0095,0.37
2,35796,9,28.91,0.79,0.88,0.0216,0.83
3,35796,5,48.52,1.152,0.86,0.0102,0.39
4,35796,6,38.39,1.741,0.89,0.0243,0.94
0,35797,4,59.94,1.963,0.99,0.013,0.5
1,35797,7,37.47,1.442,0.9,0.0242,0.93
2,35797,4,32.18,1.873,1.07,0.0248,0.95
3,35797,6,38.66,0.112,0.76,0.0013,0.05
4,35797,6,41.34,1.937,0.75,0.021,0.81
0,35798,4,47.12,0.236,1.25,0.0025,0.1
1,35798,9,45.12,0.916,0.88,0.0161,0.62
2,35798,6,35.45,0.198,1.21,0.0041,0.16
3,35798,7,35.93,1.747,0.79,0.0267,1.03
4,35798,4,38.71,1.317,0.9,0.0122,0.47
0,35799,4,18.69,1.592,0.95,0.0325,1.25
1,35799,4,25.4,1.607,1.13,0.0285,1.1
2,35799,3,49.29,0.119,0.96,0.0007,0.03
3,35799,4,31.67,0.767,0.92,0.0089,0.34
4,35799,3,45.67,1.131,1.0,0.0074,0.29
0,35800,1,54.58,0.564,0.8,0.0008,0.03
1,35800,5,44.72,1.402,0.95,0.0149,0.57
2,35800,8,54.67,0.64,1.23,0.0115,0.44
3,35800,4,33.61,1.578,0.9,0.0169,0.65
4,35800,3,65.11,1.065,0.92,0.0045,0.17
0,35801,5,36.81,1.806,0.76,0.0187,0.72
1,35801,3,43.84,0.856,0.97,0.0057,0.22
2,35801,4,47.38,0.872,0.75,0.0055,0.21
3,35801,7,39.04,0.343,1.19,0.0073,0.28
4,35801,5,32.52,0.978,1.23,0.0185,0.71
0,35802,1,37.27,1.183,1.03,0.0033,0.13
1,35802,1,49.45,0.256,0.99,0.0005,0.02
2,35802,3,26.71,1.429,0.85,0.0137,0.53
3,35802,3,44.68,0.61,1.26,0.0052,0.2
4,35802,5,41.16,0.516,0.82,0.0052,0.2
0,35803,5,48.87,0.389,0.76,0.003,0.12
1,35803,5,33.54,0.967,0.76,0.011,0.42
2,35803,6,37.86,1.441,1.04,0.0237,0.91
3,35803,8,20.42,0.572,0.93,0.0208,0.8
4,35803,5,31.37,0.37,1.12,0.0066,0.25
0,35804,6,41.77,0.2,0.87,0.0025,0.1
1,35804,6,48.53,1.256,1.01,0.0157,0.6
2,35804,7,39.13,0.781,0.96,0.0135,0.52
3,35804,3,41.02,1.552,0.79,0.009,0.35
4,35804,6,37.76,0.447,1.2,0.0085,0.33
0,35805,4,33.53,0.318,0.98,0.0037,0.14
1,35805,3,40.72,0.869,1.21,0.0077,0.3
2,35805,6,31.69,1.779,0.98,0.0331,1.27
3,35805,3,24.89,0.944,0.92,0.0104,0.4
4,35805,6,47.8,0.713,0.91,0.0081,0.31
0,35806,3,53.75,1.177,1.11,0.0073,0.28
1,35806,5,41.02,1.671,1.06,0.0216,0.83
2,35806,7,24.71,1.108,1.2,0.0378,1.46
3,35806,7,52.75,1.994,0.94,0.0249,0.96
4,35806,7,49.58,0.839,1.05,0.0124,0.48
0,35807,6,28.38,1.362,1.1,0.0316,1.22
1,35807,5,32.27,1.639,0.96,0.0244,0.94
2,35807,2,41.16,0.559,1.15,0.0031,0.12
3,35807,5,46.91,1.404,1.11,0.0165,0.64
4,35807,1,47.63,0.287,1.12,0.0007,0.03
0,35808,5,48.14,0.149,1.18,0.0018,0.07
1,35808,8,48.17,1.677,1.14,0.0317,1.22
2,35808,6,43.82,0.852,0.9,0.0104,0.4
3,35808,5,33.88,1.243,0.96,0.0176,0.68
4,35808,4,48.15,0.537,1.17,0.0052,0.2
0,35809,7,46.53,0.155,0.99,0.0023,0.09
1,35809,2,38.97,1.309,1.19,0.008,0.31
2,35809,4,9.45,0.859,1.3,0.0471,1.81
3,35809,4,33.53,0.543,1.21,0.0078,0.3
4,35809,3,35.37,0.276,0.75,0.0017,0.07
0,35810,4,39.53,1.678,1.07,0.0182,0.7
1,35810,6,48.29,0.326,0.81,0.0033,0.13
2,35810,5,48.21,0.316,0.98,0.0032,0.12
3,35810,5,21.98,1.906,0.83,0.0361,1.39
4,35810,7,20.33,1.555,1.29,0.0691,2.66
0,35811,7,42.39,1.661,0.98,0.0267,1.03
1,35811,6,43.25,1.997,0.82,0.0228,0.88
2,35811,5,42.35,0.718,1.04,0.0088,0.34
3,35811,2,37.23,1.566,0.77,0.0065,0.25
4,35811,5,47.14,1.513,1.1,0.0176,0.68
0,35812,7,53.58,1.876,1.07,0.0263,1.01
1,35812,5,57.55,1.737,1.14,0.0172,0.66
2,35812,6,66.35,1.666,0.91,0.0136,0.52
3,35812,5,42.05,0.899,1.16,0.0123,0.48
4,35812,3,42.37,1.16,1.06,0.0087,0.34
0,35813,5,36.69,0.877,1.16,0.0139,0.53
1,35813,3,59.42,0.813,1.03,0.0042,0.16
2,35813,2,40.18,1.746,0.92,0.008,0.31
3,35813,3,25.98,0.416,1.28,0.0061,0.24
4,35813,3,21.54,0.218,0.82,0.0025,0.1
0,35814,6,32.89,0.697,1.15,0.0146,0.56
1,35814,8,64.24,1.841,0.85,0.0195,0.75
2,35814,5,53.33,0.555,1.03,0.0054,0.21
3,35814,5,49.84,1.297,0.83,0.0107,0.41
4,35814,4,31.78,0.886,1.17,0.0131,0.5
0,35815,8,39.98,1.023,1.3,0.0266,1.02
1,35815,4,35.41,1.731,0.96,0.0189,0.73
2,35815,2,29.75,1.367,0.73,0.0067,0.26
3,35815,3,43.06,0.857,1.21,0.0072,0.28
4,35815,3,29.35,1.632,1.16,0.0194,0.75
0,35816,8,36.74,1.446,1.0,0.0314,1.21
1,35816,4,61.98,0.679,1.06,0.0046,0.18
2,35816,3,29.99,1.058,1.24,0.0131,0.5
3,35816,4,40.15,1.055,1.3,0.0136,0.52
4,35816,9,43.08,1.076,1.14,0.0257,0.99
0,35817,6,30.49,0.722,0.81,0.0115,0.44
1,35817,5,47.63,1.776,1.28,0.0238,0.92
2,35817,6,42.61,1.375,0.73,0.0142,0.55
3,35817,4,36.47,1.555,1.07,0.0183,0.71
4,35817,4,36.85,0.322,0.84,0.0029,0.11
0,35818,3,35.67,0.621,1.24,0.0065,0.25
1,35818,9,41.6,1.089,0.89,0.021,0.81
2,35818,2,40.3,0.337,0.73,0.0012,0.05
3,35818,1,31.37,0.709,0.71,0.0016,0.06
4,35818,4,42.7,0.408,1.11,0.0042,0.16
0,35819,7,36.64,0.986,0.77,0.0144,0.56
1,35819,6,35.73,0.314,0.8,0.0042,0.16
2,35819,8,49.56,1.42,0.73,0.0167,0.64
3,35819,3,45.0,0.623,0.76,0.0032,0.12
4,35819,11,33.29,0.359,0.93,0.0111,0.43
0,35820,0,55.28,1.956,1.08,0.0,0.0
1,35820,3,35.41,0.948,0.77,0.0062,0.24
2,35820,4,31.83,1.533,1.04,0.02,0.77
3,35820,4,31.94,0.131,1.13,0.0019,0.07
4,35820,4,44.23,1.677,1.15,0.0175,0.67
0,35821,7,10.1,1.984,1.12,0.1534,5.91
1,35821,8,46.63,0.504,1.11,0.0096,0.37
2,35821,7,44.25,0.991,1.19,0.0187,0.72
3,35821,8,35.76,0.117,0.75,0.0019,0.07
4,35821,9,39.67,0.301,0.78,0.0054,0.21
0,35822,11,44.38,1.123,1.09,0.0304,1.17
1,35822,4,45.49,0.397,0.86,0.003,0.12
2,35822,0,60.02,0.856,0.85,0.0,0.0
3,35822,4,30.64,0.981,0.82,0.0105,0.41
4,35822,9,51.57,1.745,1.15,0.035,1.35
0,35823,7,37.33,0.69,0.77,0.01,0.38
1,35823,7,31.83,0.538,0.92,0.0109,0.42
2,35823,2,34.25,0.178,1.14,0.0012,0.05
3,35823,4,38.6,0.914,0.8,0.0076,0.29
4,35823,7,32.3,0.201,0.94,0.0041,0.16
0,35824,2,38.2,0.482,0.83,0.0021,0.08
1,35824,4,42.91,0.519,0.86,0.0042,0.16
2,35824,6,33.03,1.983,0.72,0.0258,0.99
3,35824,5,45.61,0.953,1.12,0.0117,0.45
4,35824,5,33.38,0.43,0.91,0.0059,0.23
0,35825,4,25.44,1.887,1.3,0.0385,1.48
1,35825,2,45.62,1.312,1.1,0.0063,0.24
2,35825,7,53.98,1.696,0.94,0.0208,0.8
3,35825,0,38.87,0.492,0.8,0.0,0.0
4,35825,7,46.8,1.119,0.74,0.0123,0.48
0,35826,4,21.97,1.477,0.83,0.0223,0.86
1,35826,6,49.6,1.9,1.19,0.0273,1.05
2,35826,4,39.64,0.911,0.76,0.007,0.27
3,35826,4,45.76,0.722,1.1,0.007,0.27
4,35826,4,27.41,1.361,0.86,0.0171,0.66
0,35827,1,48.44,0.45,0.94,0.0009,0.03
1,35827,9,53.16,0.162,1.27,0.0035,0.13
2,35827,8,65.45,0.988,0.91,0.011,0.42
3,35827,2,43.45,1.487,1.06,0.0073,0.28
4,35827,8,33.43,1.648,0.72,0.0283,1.09
0,35828,5,29.03,0.916,1.2,0.019,0.73
1,35828,5,51.16,0.199,1.22,0.0024,0.09
2,35828,6,55.41,1.838,1.09,0.0217,0.84
3,35828,5,28.54,1.377,0.73,0.0175,0.67
4,35828,4,31.71,1.301,0.84,0.0138,0.53
0,35829,7,49.85,0.838,1.0,0.0118,0.45
1,35829,7,44.0,1.504,1.21,0.029,1.12
2,35829,4,48.06,0.961,1.25,0.01,0.39
3,35829,4,47.61,0.898,1.22,0.0092,0.35
4,35829,5,41.3,1.176,1.24,0.0177,0.68
0,35830,2,34.92,0.936,0.77,0.0041,0.16
1,35830,2,41.33,1.279,0.98,0.0061,0.23
2,35830,6,51.94,0.353,0.81,0.0033,0.13
